year,month,county,inactive
2011,07,BALTIMORE CITY,16109
2011,07,BALTIMORE CO.,51231
2011,07,CALVERT,4602
2011,07,CAROLINE,1245
2011,07,CARROLL,6910
2011,07,CECIL,8104
2011,07,CHARLES,8950
2011,07,DORCHESTER,1163
2011,07,FREDERICK,8481
2011,07,GARRETT,1137
2011,07,HARFORD,7628
2011,07,HOWARD,19431
2011,07,KENT,1084
2011,07,MONTGOMERY,35555
2011,07,PR. GEORGE'S,8293
2011,07,QUEEN ANNE'S,1301
2011,07,ST. MARY'S,5795
2011,07,SOMERSET,744
2011,07,TALBOT,3032
2011,07,WASHINGTON,7468
2011,07,WICOMICO,3663
2011,07,WORCESTER,3226
2023,03,ALLEGANY,2460
2023,03,ANNE ARUNDEL,27951
2023,03,BALTIMORE CITY,22395
2023,03,BALTIMORE CO.,29791
2023,03,CALVERT,4973
2023,03,CAROLINE,1263
2023,03,CARROLL,6033
2023,03,CECIL,4826
2023,03,CHARLES,8687
2023,03,DORCHESTER,927
2023,03,FREDERICK,13101
2023,03,GARRETT,960
2023,03,HARFORD,10999
2023,03,HOWARD,13012
2023,03,KENT,701
2023,03,MONTGOMERY,60872
2023,03,PR. GEORGE'S,37733
2023,03,QUEEN ANNE'S,1846
2023,03,ST. MARY'S,6883
2023,03,SOMERSET,442
2023,03,TALBOT,1321
2023,03,WASHINGTON,9803
2023,03,WICOMICO,3810
2023,03,WORCESTER,2602
2010,11,ALLEGANY,2845
2010,11,ANNE ARUNDEL,26038
2010,11,BALTIMORE CITY,19763
2010,11,BALTIMORE CO.,31901
2010,11,CALVERT,3567
2010,11,CAROLINE,1123
2010,11,CARROLL,6357
2010,11,CECIL,5912
2010,11,CHARLES,6793
2010,11,DORCHESTER,1071
2010,11,FREDERICK,10897
2010,11,GARRETT,1323
2010,11,HARFORD,7970
2010,11,HOWARD,14864
2010,11,KENT,670
2010,11,MONTGOMERY,51479
2010,11,PR. GEORGE'S,6308
2010,11,QUEEN ANNE'S,2095
2010,11,ST. MARY'S,4875
2010,11,SOMERSET,778
2010,11,TALBOT,3086
2010,11,WASHINGTON,8274
2010,11,WICOMICO,4041
2010,11,WORCESTER,2775
2019,01,ALLEGANY,2006
2019,01,ANNE ARUNDEL,14621
2019,01,BALTIMORE CITY,12774
2019,01,BALTIMORE CO.,18367
2019,01,CALVERT,2694
2019,01,CAROLINE,686
2019,01,CARROLL,4791
2019,01,CECIL,4573
2019,01,CHARLES,4835
2019,01,DORCHESTER,813
2019,01,FREDERICK,7229
2019,01,GARRETT,768
2019,01,HARFORD,6005
2019,01,HOWARD,6811
2019,01,KENT,570
2019,01,MONTGOMERY,45958
2019,01,PR. GEORGE'S,19963
2019,01,QUEEN ANNE'S,1315
2019,01,ST. MARY'S,4933
2019,01,SOMERSET,385
2019,01,TALBOT,960
2019,01,WASHINGTON,5786
2019,01,WICOMICO,2299
2019,01,WORCESTER,1942
2010,09,ALLEGANY,2933
2010,09,ANNE ARUNDEL,27236
2010,09,BALTIMORE CITY,21220
2010,09,BALTIMORE CO.,35119
2010,09,CALVERT,3756
2010,09,CAROLINE,1110
2010,09,CARROLL,6550
2010,09,CECIL,5948
2010,09,CHARLES,7084
2010,09,DORCHESTER,1102
2010,09,FREDERICK,11256
2010,09,GARRETT,1373
2010,09,HARFORD,8327
2010,09,HOWARD,15612
2010,09,KENT,737
2010,09,MONTGOMERY,52449
2010,09,PR. GEORGE'S,6539
2010,09,QUEEN ANNE'S,2368
2010,09,ST. MARY'S,5018
2010,09,SOMERSET,644
2010,09,TALBOT,3242
2010,09,WASHINGTON,8498
2010,09,WICOMICO,4206
2010,09,WORCESTER,2899
2016,07,ALLEGANY,2567
2016,07,ANNE ARUNDEL,24548
2016,07,BALTIMORE CITY,41627
2016,07,BALTIMORE CO.,30134
2016,07,CALVERT,4698
2016,07,CAROLINE,1258
2016,07,CARROLL,5419
2016,07,CECIL,6727
2016,07,CHARLES,7370
2016,07,DORCHESTER,1321
2016,07,FREDERICK,10485
2016,07,GARRETT,1028
2016,07,HARFORD,9403
2016,07,HOWARD,11996
2016,07,KENT,836
2016,07,MONTGOMERY,60337
2016,07,PR. GEORGE'S,60170
2016,07,QUEEN ANNE'S,2102
2016,07,ST. MARY'S,5517
2016,07,SOMERSET,1628
2016,07,TALBOT,1560
2016,07,WASHINGTON,7554
2016,07,WICOMICO,5319
2016,07,WORCESTER,3024
2018,09,ALLEGANY,3035
2018,09,ANNE ARUNDEL,22226
2018,09,BALTIMORE CITY,25883
2018,09,BALTIMORE CO.,27291
2018,09,CALVERT,3990
2018,09,CAROLINE,1026
2018,09,CARROLL,7234
2018,09,CECIL,7397
2018,09,CHARLES,7355
2018,09,DORCHESTER,1324
2018,09,FREDERICK,10770
2018,09,GARRETT,1332
2018,09,HARFORD,9296
2018,09,HOWARD,13536
2018,09,KENT,855
2018,09,MONTGOMERY,78218
2018,09,PR. GEORGE'S,42902
2018,09,QUEEN ANNE'S,2096
2018,09,ST. MARY'S,6280
2018,09,SOMERSET,899
2018,09,TALBOT,1484
2018,09,WASHINGTON,9454
2018,09,WICOMICO,4095
2018,09,WORCESTER,2380
2018,01,ALLEGANY,2981
2018,01,ANNE ARUNDEL,21399
2018,01,BALTIMORE CITY,27109
2018,01,BALTIMORE CO.,28367
2018,01,CALVERT,4291
2018,01,CAROLINE,1039
2018,01,CARROLL,7134
2018,01,CECIL,7520
2018,01,CHARLES,7683
2018,01,DORCHESTER,1366
2018,01,FREDERICK,11937
2018,01,GARRETT,1305
2018,01,HARFORD,9244
2018,01,HOWARD,14166
2018,01,KENT,848
2018,01,MONTGOMERY,81113
2018,01,PR. GEORGE'S,43239
2018,01,QUEEN ANNE'S,2148
2018,01,ST. MARY'S,5963
2018,01,SOMERSET,1087
2018,01,TALBOT,1431
2018,01,WASHINGTON,9054
2018,01,WICOMICO,4008
2018,01,WORCESTER,2350
2008,11,ALLEGANY,2574
2008,11,ANNE ARUNDEL,25667
2008,11,BALTIMORE CITY,15256
2008,11,BALTIMORE CO.,19010
2008,11,CALVERT,3604
2008,11,CAROLINE,1256
2008,11,CARROLL,5180
2008,11,CECIL,3176
2008,11,CHARLES,5642
2008,11,DORCHESTER,1313
2008,11,FREDERICK,10441
2008,11,GARRETT,958
2008,11,HARFORD,9575
2008,11,HOWARD,15566
2008,11,KENT,210
2008,11,MONTGOMERY,47158
2008,11,PR. GEORGE'S,1178
2008,11,QUEEN ANNE'S,1930
2008,11,ST. MARY'S,3551
2008,11,SOMERSET,854
2008,11,TALBOT,3640
2008,11,WASHINGTON,6350
2008,11,WICOMICO,3799
2008,11,WORCESTER,2958
2007,11,ALLEGANY,2443
2007,11,ANNE ARUNDEL,30423
2007,11,BALTIMORE CITY,17833
2007,11,BALTIMORE CO.,23502
2007,11,CALVERT,4336
2007,11,CAROLINE,1363
2007,11,CARROLL,5353
2007,11,CECIL,3274
2007,11,CHARLES,6754
2007,11,DORCHESTER,922
2007,11,FREDERICK,11079
2007,11,GARRETT,1106
2007,11,HARFORD,10375
2007,11,HOWARD,18577
2007,11,KENT,258
2007,11,MONTGOMERY,52269
2007,11,PR. GEORGE'S,13280
2007,11,QUEEN ANNE'S,1166
2007,11,ST. MARY'S,4080
2007,11,SOMERSET,409
2007,11,TALBOT,1694
2007,11,WASHINGTON,7181
2007,11,WICOMICO,3323
2007,11,WORCESTER,2689
2025,02,ALLEGANY,2887
2025,02,ANNE ARUNDEL,23556
2025,02,BALTIMORE CITY,14224
2025,02,BALTIMORE CO.,17253
2025,02,CALVERT,3037
2025,02,CAROLINE,899
2025,02,CARROLL,4980
2025,02,CECIL,3710
2025,02,CHARLES,5709
2025,02,DORCHESTER,644
2025,02,FREDERICK,9810
2025,02,GARRETT,838
2025,02,HARFORD,7968
2025,02,HOWARD,9330
2025,02,KENT,499
2025,02,MONTGOMERY,43208
2025,02,PR. GEORGE'S,44544
2025,02,QUEEN ANNE'S,1222
2025,02,ST. MARY'S,4861
2025,02,SOMERSET,344
2025,02,TALBOT,2123
2025,02,WASHINGTON,6716
2025,02,WICOMICO,3040
2025,02,WORCESTER,2566
2021,04,ALLEGANY,2171
2021,04,ANNE ARUNDEL,21194
2021,04,BALTIMORE CITY,17572
2021,04,BALTIMORE CO.,25697
2021,04,CALVERT,4488
2021,04,CAROLINE,884
2021,04,CARROLL,276
2021,04,CECIL,3912
2021,04,CHARLES,6718
2021,04,DORCHESTER,775
2021,04,FREDERICK,9004
2021,04,GARRETT,861
2021,04,HARFORD,9485
2021,04,HOWARD,9512
2021,04,KENT,605
2021,04,MONTGOMERY,57332
2021,04,PR. GEORGE'S,25408
2021,04,QUEEN ANNE'S,1270
2021,04,ST. MARY'S,5245
2021,04,SOMERSET,406
2021,04,TALBOT,978
2021,04,WASHINGTON,8055
2021,04,WICOMICO,3205
2021,04,WORCESTER,2176
2019,07,ALLEGANY,2202
2019,07,ANNE ARUNDEL,19032
2019,07,BALTIMORE CITY,17431
2019,07,BALTIMORE CO.,20201
2019,07,CALVERT,3021
2019,07,CAROLINE,732
2019,07,CARROLL,5258
2019,07,CECIL,5270
2019,07,CHARLES,6289
2019,07,DORCHESTER,904
2019,07,FREDERICK,9612
2019,07,GARRETT,950
2019,07,HARFORD,8109
2019,07,HOWARD,9396
2019,07,KENT,634
2019,07,MONTGOMERY,56660
2019,07,PR. GEORGE'S,28680
2019,07,QUEEN ANNE'S,1437
2019,07,ST. MARY'S,6035
2019,07,SOMERSET,459
2019,07,TALBOT,1058
2019,07,WASHINGTON,7362
2019,07,WICOMICO,2976
2019,07,WORCESTER,2186
2011,09,ALLEGANY,2754
2011,09,ANNE ARUNDEL,26666
2011,09,BALTIMORE CITY,15860
2011,09,BALTIMORE CO.,51224
2011,09,CALVERT,4013
2011,09,CAROLINE,1230
2011,09,CARROLL,5059
2011,09,CECIL,8053
2011,09,CHARLES,8849
2011,09,DORCHESTER,1185
2011,09,FREDERICK,8370
2011,09,GARRETT,1142
2011,09,HARFORD,8371
2011,09,HOWARD,19251
2011,09,KENT,1082
2011,09,MONTGOMERY,36103
2011,09,PR. GEORGE'S,8281
2011,09,QUEEN ANNE'S,1305
2011,09,ST. MARY'S,5852
2011,09,SOMERSET,771
2011,09,TALBOT,2984
2011,09,WASHINGTON,7505
2011,09,WICOMICO,4737
2011,09,WORCESTER,2380
2015,03,ALLEGANY,2548
2015,03,ANNE ARUNDEL,27351
2015,03,BALTIMORE CITY,48428
2015,03,BALTIMORE CO.,29179
2015,03,CALVERT,4601
2015,03,CAROLINE,1224
2015,03,CARROLL,4369
2015,03,CECIL,5629
2015,03,CHARLES,7206
2015,03,DORCHESTER,1349
2015,03,FREDERICK,11272
2015,03,GARRETT,832
2015,03,HARFORD,9078
2015,03,HOWARD,11347
2015,03,KENT,652
2015,03,MONTGOMERY,38033
2015,03,PR. GEORGE'S,61802
2015,03,QUEEN ANNE'S,2140
2015,03,ST. MARY'S,5116
2015,03,SOMERSET,1299
2015,03,TALBOT,1239
2015,03,WASHINGTON,5045
2015,03,WICOMICO,5332
2015,03,WORCESTER,3302
2007,10,ALLEGANY,2450
2007,10,ANNE ARUNDEL,30545
2007,10,BALTIMORE CITY,18023
2007,10,BALTIMORE CO.,23616
2007,10,CALVERT,4360
2007,10,CAROLINE,1376
2007,10,CARROLL,5290
2007,10,CECIL,3209
2007,10,CHARLES,680
2007,10,DORCHESTER,837
2007,10,FREDERICK,10894
2007,10,GARRETT,1104
2007,10,HARFORD,10410
2007,10,HOWARD,18797
2007,10,KENT,262
2007,10,MONTGOMERY,52186
2007,10,PR. GEORGE'S,15059
2007,10,QUEEN ANNE'S,1212
2007,10,ST. MARY'S,3977
2007,10,SOMERSET,407
2007,10,TALBOT,1626
2007,10,WASHINGTON,7234
2007,10,WICOMICO,3351
2007,10,WORCESTER,2697
2020,01,ALLEGANY,2500
2020,01,ANNE ARUNDEL,22763
2020,01,BALTIMORE CITY,19742
2020,01,BALTIMORE CO.,23243
2020,01,CALVERT,3471
2020,01,CAROLINE,874
2020,01,CARROLL,5991
2020,01,CECIL,5888
2020,01,CHARLES,7558
2020,01,DORCHESTER,973
2020,01,FREDERICK,10981
2020,01,GARRETT,1081
2020,01,HARFORD,9393
2020,01,HOWARD,10775
2020,01,KENT,732
2020,01,MONTGOMERY,62884
2020,01,PR. GEORGE'S,33267
2020,01,QUEEN ANNE'S,1657
2020,01,ST. MARY'S,6694
2020,01,SOMERSET,527
2020,01,TALBOT,1246
2020,01,WASHINGTON,8269
2020,01,WICOMICO,3458
2020,01,WORCESTER,2494
2021,02,ALLEGANY,2098
2021,02,ANNE ARUNDEL,20435
2021,02,BALTIMORE CITY,16662
2021,02,BALTIMORE CO.,25012
2021,02,CALVERT,4310
2021,02,CAROLINE,819
2021,02,CARROLL,4890
2021,02,CECIL,3657
2021,02,CHARLES,6209
2021,02,DORCHESTER,713
2021,02,FREDERICK,8579
2021,02,GARRETT,830
2021,02,HARFORD,9011
2021,02,HOWARD,9588
2021,02,KENT,584
2021,02,MONTGOMERY,54335
2021,02,PR. GEORGE'S,25531
2021,02,QUEEN ANNE'S,1167
2021,02,ST. MARY'S,4966
2021,02,SOMERSET,379
2021,02,TALBOT,935
2021,02,WASHINGTON,6868
2021,02,WICOMICO,3008
2021,02,WORCESTER,2032
2017,07,ALLEGANY,2664
2017,07,ANNE ARUNDEL,17354
2017,07,BALTIMORE CITY,21304
2017,07,BALTIMORE CO.,23401
2017,07,CALVERT,3696
2017,07,CAROLINE,912
2017,07,CARROLL,6162
2017,07,CECIL,6729
2017,07,CHARLES,6396
2017,07,DORCHESTER,1321
2017,07,FREDERICK,9590
2017,07,GARRETT,1180
2017,07,HARFORD,7830
2017,07,HOWARD,12203
2017,07,KENT,733
2017,07,MONTGOMERY,73644
2017,07,PR. GEORGE'S,30104
2017,07,QUEEN ANNE'S,1510
2017,07,ST. MARY'S,4665
2017,07,SOMERSET,1038
2017,07,TALBOT,1109
2017,07,WASHINGTON,8092
2017,07,WICOMICO,2939
2017,07,WORCESTER,1992
2010,02,ALLEGANY,3035
2010,02,ANNE ARUNDEL,27003
2010,02,BALTIMORE CITY,21348
2010,02,BALTIMORE CO.,37072
2010,02,CALVERT,3815
2010,02,CAROLINE,1135
2010,02,CARROLL,6458
2010,02,CECIL,6052
2010,02,CHARLES,7371
2010,02,DORCHESTER,1179
2010,02,FREDERICK,11352
2010,02,GARRETT,1406
2010,02,HARFORD,6891
2010,02,HOWARD,15957
2010,02,KENT,756
2010,02,MONTGOMERY,48817
2010,02,PR. GEORGE'S,9613
2010,02,QUEEN ANNE'S,2286
2010,02,ST. MARY'S,4722
2010,02,SOMERSET,886
2010,02,TALBOT,3354
2010,02,WASHINGTON,6868
2010,02,WICOMICO,4219
2010,02,WORCESTER,2984
2007,01,ALLEGANY,2324
2007,01,ANNE ARUNDEL,15890
2007,01,BALTIMORE CITY,19008
2007,01,BALTIMORE CO.,27612
2007,01,CALVERT,5957
2007,01,CAROLINE,1039
2007,01,CARROLL,9207
2007,01,CECIL,4275
2007,01,CHARLES,3768
2007,01,DORCHESTER,776
2007,01,FREDERICK,14683
2007,01,GARRETT,377
2007,01,HARFORD,9780
2007,01,HOWARD,15062
2007,01,KENT,418
2007,01,MONTGOMERY,33578
2007,01,PR. GEORGE'S,29154
2007,01,QUEEN ANNE'S,844
2007,01,ST. MARY'S,2145
2007,01,SOMERSET,893
2007,01,TALBOT,1086
2007,01,WASHINGTON,5891
2007,01,WICOMICO,2974
2007,01,WORCESTER,3558
2013,03,ALLEGANY,2254
2013,03,ANNE ARUNDEL,19598
2013,03,BALTIMORE CITY,18203
2013,03,BALTIMORE CO.,19487
2013,03,CALVERT,3943
2013,03,CAROLINE,1311
2013,03,CARROLL,3666
2013,03,CECIL,4304
2013,03,CHARLES,6431
2013,03,DORCHESTER,1173
2013,03,FREDERICK,7652
2013,03,GARRETT,1007
2013,03,HARFORD,6594
2013,03,HOWARD,8400
2013,03,KENT,704
2013,03,MONTGOMERY,32918
2013,03,PR. GEORGE'S,6147
2013,03,QUEEN ANNE'S,1258
2013,03,ST. MARY'S,2299
2013,03,SOMERSET,1322
2013,03,TALBOT,1409
2013,03,WASHINGTON,5375
2013,03,WICOMICO,3066
2013,03,WORCESTER,2497
2021,06,ALLEGANY,2247
2021,06,ANNE ARUNDEL,22207
2021,06,BALTIMORE CITY,18822
2021,06,BALTIMORE CO.,26886
2021,06,CALVERT,4599
2021,06,CAROLINE,900
2021,06,CARROLL,5363
2021,06,CECIL,4083
2021,06,CHARLES,7075
2021,06,DORCHESTER,798
2021,06,FREDERICK,9531
2021,06,GARRETT,897
2021,06,HARFORD,9925
2021,06,HOWARD,9995
2021,06,KENT,625
2021,06,MONTGOMERY,58963
2021,06,PR. GEORGE'S,27302
2021,06,QUEEN ANNE'S,1336
2021,06,ST. MARY'S,5610
2021,06,SOMERSET,411
2021,06,TALBOT,1020
2021,06,WASHINGTON,8308
2021,06,WICOMICO,3320
2021,06,WORCESTER,2273
2013,10,ALLEGANY,2993
2013,10,ANNE ARUNDEL,22867
2013,10,BALTIMORE CITY,38750
2013,10,BALTIMORE CO.,35653
2013,10,CALVERT,3864
2013,10,CAROLINE,1459
2013,10,CARROLL,4208
2013,10,CECIL,5906
2013,10,CHARLES,7199
2013,10,DORCHESTER,1333
2013,10,FREDERICK,11437
2013,10,GARRETT,999
2013,10,HARFORD,7665
2013,10,HOWARD,10762
2013,10,KENT,723
2013,10,MONTGOMERY,40155
2013,10,PR. GEORGE'S,24027
2013,10,QUEEN ANNE'S,1474
2013,10,ST. MARY'S,3832
2013,10,SOMERSET,1176
2013,10,TALBOT,1528
2013,10,WASHINGTON,6558
2013,10,WICOMICO,3577
2013,10,WORCESTER,2734
2024,06,ALLEGANY,3864
2024,06,ANNE ARUNDEL,41526
2024,06,BALTIMORE CITY,27766
2024,06,BALTIMORE CO.,34270
2024,06,CALVERT,6366
2024,06,CAROLINE,1641
2024,06,CARROLL,8153
2024,06,CECIL,6155
2024,06,CHARLES,10958
2024,06,DORCHESTER,1149
2024,06,FREDERICK,16412
2024,06,GARRETT,1479
2024,06,HARFORD,14114
2024,06,HOWARD,16149
2024,06,KENT,850
2024,06,MONTGOMERY,69014
2024,06,PR. GEORGE'S,45832
2024,06,QUEEN ANNE'S,2334
2024,06,ST. MARY'S,8747
2024,06,SOMERSET,589
2024,06,TALBOT,1701
2024,06,WASHINGTON,12422
2024,06,WICOMICO,5247
2024,06,WORCESTER,3362
2012,08,ALLEGANY,3458
2012,08,ANNE ARUNDEL,26922
2012,08,BALTIMORE CITY,20884
2012,08,BALTIMORE CO.,50617
2012,08,CALVERT,4391
2012,08,CAROLINE,1620
2012,08,CARROLL,6338
2012,08,CECIL,7770
2012,08,CHARLES,9126
2012,08,DORCHESTER,1471
2012,08,FREDERICK,8876
2012,08,GARRETT,1339
2012,08,HARFORD,8416
2012,08,HOWARD,22740
2012,08,KENT,1161
2012,08,MONTGOMERY,38548
2012,08,PR. GEORGE'S,13735
2012,08,QUEEN ANNE'S,1480
2012,08,ST. MARY'S,5945
2012,08,SOMERSET,1018
2012,08,TALBOT,3237
2012,08,WASHINGTON,8767
2012,08,WICOMICO,5143
2012,08,WORCESTER,2921
2020,02,ALLEGANY,2476
2020,02,ANNE ARUNDEL,22554
2020,02,BALTIMORE CITY,19586
2020,02,BALTIMORE CO.,22927
2020,02,CALVERT,3425
2020,02,CAROLINE,869
2020,02,CARROLL,5925
2020,02,CECIL,5841
2020,02,CHARLES,7482
2020,02,DORCHESTER,964
2020,02,FREDERICK,10890
2020,02,GARRETT,1073
2020,02,HARFORD,9306
2020,02,HOWARD,10667
2020,02,KENT,727
2020,02,MONTGOMERY,61928
2020,02,PR. GEORGE'S,32762
2020,02,QUEEN ANNE'S,1641
2020,02,ST. MARY'S,6627
2020,02,SOMERSET,524
2020,02,TALBOT,1234
2020,02,WASHINGTON,8172
2020,02,WICOMICO,3411
2020,02,WORCESTER,2455
2022,09,ALLEGANY,3021
2022,09,ANNE ARUNDEL,33831
2022,09,BALTIMORE CITY,26438
2022,09,BALTIMORE CO.,39094
2022,09,CALVERT,5892
2022,09,CAROLINE,1324
2022,09,CARROLL,7190
2022,09,CECIL,5855
2022,09,CHARLES,9970
2022,09,DORCHESTER,1081
2022,09,FREDERICK,13011
2022,09,GARRETT,1237
2022,09,HARFORD,13412
2022,09,HOWARD,14607
2022,09,KENT,871
2022,09,MONTGOMERY,75994
2022,09,PR. GEORGE'S,40096
2022,09,QUEEN ANNE'S,2005
2022,09,ST. MARY'S,7741
2022,09,SOMERSET,558
2022,09,TALBOT,1463
2022,09,WASHINGTON,10973
2022,09,WICOMICO,4498
2022,09,WORCESTER,3122
2013,02,ALLEGANY,2270
2013,02,ANNE ARUNDEL,15252
2013,02,BALTIMORE CITY,13293
2013,02,BALTIMORE CO.,18630
2013,02,CALVERT,3642
2013,02,CAROLINE,1321
2013,02,CARROLL,3697
2013,02,CECIL,3724
2013,02,CHARLES,5712
2013,02,DORCHESTER,1125
2013,02,FREDERICK,7752
2013,02,GARRETT,1006
2013,02,HARFORD,6644
2013,02,HOWARD,8155
2013,02,KENT,703
2013,02,MONTGOMERY,31590
2013,02,PR. GEORGE'S,6202
2013,02,QUEEN ANNE'S,1211
2013,02,ST. MARY'S,2217
2013,02,SOMERSET,1350
2013,02,TALBOT,1357
2013,02,WASHINGTON,5348
2013,02,WICOMICO,2898
2013,02,WORCESTER,2154
2016,06,ALLEGANY,2582
2016,06,ANNE ARUNDEL,23619
2016,06,BALTIMORE CITY,41001
2016,06,BALTIMORE CO.,27789
2016,06,CALVERT,4447
2016,06,CAROLINE,1223
2016,06,CARROLL,5465
2016,06,CECIL,6371
2016,06,CHARLES,7118
2016,06,DORCHESTER,1161
2016,06,FREDERICK,10191
2016,06,GARRETT,1008
2016,06,HARFORD,9265
2016,06,HOWARD,10046
2016,06,KENT,811
2016,06,MONTGOMERY,58860
2016,06,PR. GEORGE'S,59656
2016,06,QUEEN ANNE'S,2008
2016,06,ST. MARY'S,5453
2016,06,SOMERSET,1647
2016,06,TALBOT,1536
2016,06,WASHINGTON,6455
2016,06,WICOMICO,4826
2016,06,WORCESTER,2809
2015,09,ALLEGANY,2410
2015,09,ANNE ARUNDEL,26214
2015,09,BALTIMORE CITY,44467
2015,09,BALTIMORE CO.,30069
2015,09,CALVERT,4553
2015,09,CAROLINE,1147
2015,09,CARROLL,4196
2015,09,CECIL,6423
2015,09,CHARLES,7464
2015,09,DORCHESTER,1301
2015,09,FREDERICK,11037
2015,09,GARRETT,907
2015,09,HARFORD,8465
2015,09,HOWARD,11300
2015,09,KENT,653
2015,09,MONTGOMERY,54743
2015,09,PR. GEORGE'S,62068
2015,09,QUEEN ANNE'S,2104
2015,09,ST. MARY'S,5326
2015,09,SOMERSET,1278
2015,09,TALBOT,1285
2015,09,WASHINGTON,6401
2015,09,WICOMICO,5125
2015,09,WORCESTER,3216
2020,05,ALLEGANY,2425
2020,05,ANNE ARUNDEL,22101
2020,05,BALTIMORE CITY,19183
2020,05,BALTIMORE CO.,22411
2020,05,CALVERT,3364
2020,05,CAROLINE,842
2020,05,CARROLL,5852
2020,05,CECIL,5729
2020,05,CHARLES,7327
2020,05,DORCHESTER,942
2020,05,FREDERICK,10712
2020,05,GARRETT,1055
2020,05,HARFORD,9143
2020,05,HOWARD,10485
2020,05,KENT,716
2020,05,MONTGOMERY,60647
2020,05,PR. GEORGE'S,31964
2020,05,QUEEN ANNE'S,1624
2020,05,ST. MARY'S,6474
2020,05,SOMERSET,493
2020,05,TALBOT,1217
2020,05,WASHINGTON,8023
2020,05,WICOMICO,3325
2020,05,WORCESTER,2416
2020,09,ALLEGANY,2841
2020,09,ANNE ARUNDEL,26300
2020,09,BALTIMORE CITY,21866
2020,09,BALTIMORE CO.,33917
2020,09,CALVERT,4067
2020,09,CAROLINE,987
2020,09,CARROLL,6753
2020,09,CECIL,6326
2020,09,CHARLES,8488
2020,09,DORCHESTER,1064
2020,09,FREDERICK,11546
2020,09,GARRETT,1200
2020,09,HARFORD,10635
2020,09,HOWARD,11973
2020,09,KENT,796
2020,09,MONTGOMERY,76101
2020,09,PR. GEORGE'S,34368
2020,09,QUEEN ANNE'S,1752
2020,09,ST. MARY'S,7350
2020,09,SOMERSET,518
2020,09,TALBOT,1340
2020,09,WASHINGTON,9177
2020,09,WICOMICO,3876
2020,09,WORCESTER,2666
2008,12,ALLEGANY,2540
2008,12,ANNE ARUNDEL,25407
2008,12,BALTIMORE CITY,15131
2008,12,BALTIMORE CO.,19876
2008,12,CALVERT,3593
2008,12,CAROLINE,1242
2008,12,CARROLL,5168
2008,12,CECIL,3174
2008,12,CHARLES,5550
2008,12,DORCHESTER,1409
2008,12,FREDERICK,10325
2008,12,GARRETT,933
2008,12,HARFORD,9447
2008,12,HOWARD,15706
2008,12,KENT,534
2008,12,MONTGOMERY,46827
2008,12,PR. GEORGE'S,11824
2008,12,QUEEN ANNE'S,1902
2008,12,ST. MARY'S,3543
2008,12,SOMERSET,852
2008,12,TALBOT,3576
2008,12,WASHINGTON,6289
2008,12,WICOMICO,5570
2008,12,WORCESTER,2980
2019,02,ALLEGANY,1998
2019,02,ANNE ARUNDEL,15647
2019,02,BALTIMORE CITY,12948
2019,02,BALTIMORE CO.,18202
2019,02,CALVERT,2682
2019,02,CAROLINE,676
2019,02,CARROLL,4771
2019,02,CECIL,4971
2019,02,CHARLES,5444
2019,02,DORCHESTER,827
2019,02,FREDERICK,8672
2019,02,GARRETT,864
2019,02,HARFORD,6696
2019,02,HOWARD,7967
2019,02,KENT,580
2019,02,MONTGOMERY,50017
2019,02,PR. GEORGE'S,22551
2019,02,QUEEN ANNE'S,1300
2019,02,ST. MARY'S,5346
2019,02,SOMERSET,388
2019,02,TALBOT,964
2019,02,WASHINGTON,6002
2019,02,WICOMICO,2658
2019,02,WORCESTER,1911
2020,06,ALLEGANY,2413
2020,06,ANNE ARUNDEL,21968
2020,06,BALTIMORE CITY,19079
2020,06,BALTIMORE CO.,22292
2020,06,CALVERT,3315
2020,06,CAROLINE,841
2020,06,CARROLL,5837
2020,06,CECIL,5700
2020,06,CHARLES,7287
2020,06,DORCHESTER,936
2020,06,FREDERICK,10658
2020,06,GARRETT,1056
2020,06,HARFORD,9076
2020,06,HOWARD,10436
2020,06,KENT,706
2020,06,MONTGOMERY,60520
2020,06,PR. GEORGE'S,31756
2020,06,QUEEN ANNE'S,1611
2020,06,ST. MARY'S,6425
2020,06,SOMERSET,487
2020,06,TALBOT,1216
2020,06,WASHINGTON,7998
2020,06,WICOMICO,3297
2020,06,WORCESTER,2395
2010,10,ALLEGANY,2888
2010,10,ANNE ARUNDEL,26873
2010,10,BALTIMORE CITY,20776
2010,10,BALTIMORE CO.,34307
2010,10,CALVERT,3691
2010,10,CAROLINE,1114
2010,10,CARROLL,6499
2010,10,CECIL,5966
2010,10,CHARLES,7001
2010,10,DORCHESTER,1093
2010,10,FREDERICK,11142
2010,10,GARRETT,1345
2010,10,HARFORD,8233
2010,10,HOWARD,15416
2010,10,KENT,716
2010,10,MONTGOMERY,52096
2010,10,PR. GEORGE'S,6440
2010,10,QUEEN ANNE'S,2268
2010,10,ST. MARY'S,4986
2010,10,SOMERSET,808
2010,10,TALBOT,3209
2010,10,WASHINGTON,8433
2010,10,WICOMICO,4167
2010,10,WORCESTER,2860
2022,12,ALLEGANY,2077
2022,12,ANNE ARUNDEL,26024
2022,12,BALTIMORE CITY,9391
2022,12,BALTIMORE CO.,23134
2022,12,CALVERT,4609
2022,12,CAROLINE,1181
2022,12,CARROLL,5401
2022,12,CECIL,4244
2022,12,CHARLES,7912
2022,12,DORCHESTER,844
2022,12,FREDERICK,11072
2022,12,GARRETT,898
