year,month,county,dem,rep,unaf,other
2018,04,BALTIMORE CO.,307219,142373,91666,4479
2018,04,CALVERT,23621,26773,13387,387
2018,04,CAROLINE,6822,9220,3868,117
2018,04,CARROLL,32225,63227,24217,819
2018,04,CECIL,21326,27778,14187,556
2018,04,CHARLES,66845,25144,18169,496
2018,04,DORCHESTER,9950,8092,3017,102
2018,04,FREDERICK,62734,66432,38867,332
2018,04,GARRETT,4239,12743,2485,131
2018,04,HARFORD,64210,77367,35034,1112
2018,04,HOWARD,105871,55797,47840,1819
2018,04,KENT,5974,4714,2067,104
2018,04,MONTGOMERY,379132,114198,143242,4650
2018,04,PR. GEORGE'S,451313,40784,67191,11529
2018,04,QUEEN ANNE'S,10672,17747,6617,182
2018,04,ST. MARY'S,25603,29377,14351,410
2018,04,SOMERSET,5865,5211,1815,73
2018,04,TALBOT,10064,11579,4882,189
2018,04,WASHINGTON,32027,42387,19326,474
2018,04,WICOMICO,26460,22757,10982,435
2018,04,WORCESTER,14081,16605,6962,296
2015,03,ALLEGANY,14559,20016,6491,361
2015,03,ANNE ARUNDEL,145655,124861,76480,372
2015,03,BALTIMORE CITY,284919,29332,44498,1292
2015,03,BALTIMORE CO.,295424,132486,85880,4683
2015,03,CALVERT,22591,23608,11892,429
2015,03,CAROLINE,6839,7879,3451,143
2015,03,CARROLL,31006,59831,22053,843
2015,03,CECIL,22189,24520,13578,632
2015,03,CHARLES,58708,24269,16431,505
2015,03,DORCHESTER,10085,7256,2686,113
2015,03,FREDERICK,53738,61040,34374,193
2015,03,GARRETT,4477,11856,2336,175
2015,03,HARFORD,61560,69228,31115,1168
2015,03,HOWARD,92114,54779,43403,2052
2015,03,KENT,5944,4524,1959,126
2015,03,MONTGOMERY,356081,121360,150155,3877
2015,03,PR. GEORGE'S,425009,41232,59817,14022
2015,03,QUEEN ANNE'S,10633,15853,6013,190
2015,03,ST. MARY'S,24681,26111,12947,440
2015,03,SOMERSET,6284,4782,1698,93
2015,03,TALBOT,9612,11244,4570,215
2015,03,WASHINGTON,31332,38928,18066,336
2015,03,WICOMICO,24805,20644,10011,496
2015,03,WORCESTER,14237,14579,6409,338
2015,12,ALLEGANY,14641,20531,6857,337
2015,12,ANNE ARUNDEL,149703,129122,80688,511
2015,12,BALTIMORE CITY,288334,30495,46504,1339
2015,12,BALTIMORE CO.,300799,136654,90236,4545
2015,12,CALVERT,23049,24555,12607,407
2015,12,CAROLINE,6858,8254,3654,148
2015,12,CARROLL,31521,61488,23334,776
2015,12,CECIL,22193,25134,13885,592
2015,12,CHARLES,60474,24726,17296,474
2015,12,DORCHESTER,10185,7467,2862,111
2015,12,FREDERICK,56076,62968,36527,218
2015,12,GARRETT,4464,12127,2441,152
2015,12,HARFORD,62256,71643,32837,1110
2015,12,HOWARD,95615,56059,46156,1934
2015,12,KENT,6023,4596,2060,127
2015,12,MONTGOMERY,355282,118469,150436,3778
2015,12,PR. GEORGE'S,430354,41768,63676,13237
2015,12,QUEEN ANNE'S,10593,16375,6291,188
2015,12,ST. MARY'S,24939,26971,13508,439
2015,12,SOMERSET,6291,4879,1765,88
2015,12,TALBOT,9749,11398,4715,205
2015,12,WASHINGTON,31544,39887,18885,326
2015,12,WICOMICO,25261,21159,10489,461
2015,12,WORCESTER,14281,15081,6759,314
2013,04,ALLEGANY,15613,20261,6128,407
2013,04,ANNE ARUNDEL,149982,125404,73158,248
2013,04,BALTIMORE CITY,303214,31338,45255,1435
2013,04,BALTIMORE CO.,304520,134508,80458,5789
2013,04,CALVERT,23365,23471,11336,496
2013,04,CAROLINE,7310,7736,3223,143
2013,04,CARROLL,32762,57431,20076,997
2013,04,CECIL,23516,23832,12613,695
2013,04,CHARLES,56037,24847,15645,538
2013,04,DORCHESTER,10556,7180,2529,124
2013,04,FREDERICK,54389,60486,31989,91
2013,04,GARRETT,4701,11721,2106,194
2013,04,HARFORD,62791,67310,27652,1219
2013,04,HOWARD,91985,56424,40489,2449
2013,04,KENT,6137,4558,1773,136
2013,04,MONTGOMERY,350910,124869,142881,3227
2013,04,PR. GEORGE'S,455036,47368,58804,18887
2013,04,QUEEN ANNE'S,11452,15552,5630,207
2013,04,ST. MARY'S,25773,26073,12638,454
2013,04,SOMERSET,7015,4583,1621,114
2013,04,TALBOT,10033,11069,4179,258
2013,04,WASHINGTON,31609,38507,16489,295
2013,04,WICOMICO,26137,20783,9688,645
2013,04,WORCESTER,15063,14606,6154,357
2007,08,ALLEGANY,16483,19272,4342,439
2007,08,ANNE ARUNDEL,133423,116607,54097,151
2007,08,BALTIMORE CITY,263334,31943,35322,1141
2007,08,BALTIMORE CO.,267100,124068,54164,5913
2007,08,CALVERT,20456,20590,7997,519
2007,08,CAROLINE,6723,6491,2332,146
2007,08,CARROLL,32181,51078,13872,36
2007,08,CECIL,22622,20828,9387,752
2007,08,CHARLES,38343,24355,11463,940
2007,08,DORCHESTER,9433,6540,1892,187
2007,08,FREDERICK,44638,54171,21694,44
2007,08,GARRETT,4846,10593,1312,194
2007,08,HARFORD,59050,58455,17964,411
2007,08,HOWARD,74170,52908,28547,1790
2007,08,KENT,5908,4219,1432,125
2007,08,MONTGOMERY,270360,120152,102940,1722
2007,08,PR. GEORGE'S,328687,47472,29655,33383
2007,08,QUEEN ANNE'S,10771,13178,3779,243
2007,08,ST. MARY'S,21820,20166,8037,564
2007,08,SOMERSET,6982,3951,1336,109
2007,08,TALBOT,9983,11084,3483,335
2007,08,WASHINGTON,29814,35652,11378,974
2007,08,WICOMICO,22473,18471,6868,583
2007,08,WORCESTER,14831,12719,4513,434
2010,06,ALLEGANY,16654,19422,4871,465
2010,06,ANNE ARUNDEL,144158,118042,57800,125
2010,06,BALTIMORE CITY,287305,31502,37782,1349
2010,06,BALTIMORE CO.,286687,125539,59451,5703
2010,06,CALVERT,23066,21858,9710,524
2010,06,CAROLINE,7500,7215,2942,122
2010,06,CARROLL,33334,52903,15914,23
2010,06,CECIL,24221,22293,10612,782
2010,06,CHARLES,49673,24557,12567,594
2010,06,DORCHESTER,10282,6850,2168,156
2010,06,FREDERICK,51674,56540,24840,52
2010,06,GARRETT,5063,11064,1629,197
2010,06,HARFORD,62020,61390,20713,686
2010,06,HOWARD,84839,54094,31629,1788
2010,06,KENT,6155,4349,1597,127
2010,06,MONTGOMERY,318868,121737,110691,2514
2010,06,PR. GEORGE'S,398034,46109,38359,25471
2010,06,QUEEN ANNE'S,11011,13544,3956,214
2010,06,ST. MARY'S,24530,22599,9544,538
2010,06,SOMERSET,7328,4100,1456,107
2010,06,TALBOT,10060,10827,3389,316
2010,06,WASHINGTON,31178,35887,12523,51
2010,06,WICOMICO,25002,19313,7678,592
2010,06,WORCESTER,15491,13474,5152,454
2013,01,ALLEGANY,15705,20239,6029,409
2013,01,ANNE ARUNDEL,152374,127419,74747,257
2013,01,BALTIMORE CITY,315277,33091,47632,1528
2013,01,BALTIMORE CO.,302859,134230,77704,5997
2013,01,CALVERT,23743,23759,11645,538
2013,01,CAROLINE,7297,7706,3164,138
2013,01,CARROLL,32932,57533,19854,1016
2013,01,CECIL,24286,24460,12995,725
2013,01,CHARLES,57341,25586,16249,568
2013,01,DORCHESTER,10583,7196,2506,126
2013,01,FREDERICK,54024,60338,31394,87
2013,01,GARRETT,4765,11815,2171,207
2013,01,HARFORD,63543,67668,27494,1207
2013,01,HOWARD,92949,57222,40431,2566
2013,01,KENT,6144,4572,1735,136
2013,01,MONTGOMERY,351725,125939,142408,3253
2013,01,PR. GEORGE'S,452822,47566,57616,19232
2013,01,QUEEN ANNE'S,11517,15580,5558,206
2013,01,ST. MARY'S,25811,26097,12469,461
2013,01,SOMERSET,7039,4547,1611,114
2013,01,TALBOT,10122,11163,4193,263
2013,01,WASHINGTON,32045,38824,16563,315
2013,01,WICOMICO,26100,20827,9571,662
2013,01,WORCESTER,15170,14644,6224,371
2015,10,ALLEGANY,14648,20429,6782,342
2015,10,ANNE ARUNDEL,148767,128139,80023,483
2015,10,BALTIMORE CITY,288203,30240,46227,1328
2015,10,BALTIMORE CO.,298733,135096,88965,4563
2015,10,CALVERT,22936,24316,12469,411
2015,10,CAROLINE,6848,8186,3627,148
2015,10,CARROLL,31440,61118,23114,788
2015,10,CECIL,22095,24842,13732,598
2015,10,CHARLES,60044,24573,17111,480
2015,10,DORCHESTER,10183,7423,2824,111
2015,10,FREDERICK,55610,62468,36183,205
2015,10,GARRETT,4474,12048,2432,156
2015,10,HARFORD,62133,71102,32589,1114
2015,10,HOWARD,94789,55717,45707,1947
2015,10,KENT,6014,4566,2038,127
2015,10,MONTGOMERY,352657,117863,149048,3761
2015,10,PR. GEORGE'S,428402,41626,62885,13348
2015,10,QUEEN ANNE'S,10571,16197,6223,186
2015,10,ST. MARY'S,24870,26740,13421,430
2015,10,SOMERSET,6292,4861,1769,87
2015,10,TALBOT,9763,11371,4702,202
2015,10,WASHINGTON,31432,39527,18673,322
2015,10,WICOMICO,25120,20997,10398,473
2015,10,WORCESTER,14337,15039,6737,320
2013,12,nan,15224,20095,6214,400
2013,12,nan,149290,124703,75085,262
2013,12,nan,296705,30584,45781,1348
2013,12,nan,293471,130211,80656,4989
2013,12,nan,23393,23621,11728,490
2013,12,nan,7197,7728,3292,144
2013,12,nan,32696,57797,21159,976
2013,12,nan,23180,23933,12895,670
2013,12,nan,56800,24564,16033,539
2013,12,nan,10487,7153,2626,125
2013,12,nan,53811,59858,32628,148
2013,12,nan,4672,11820,2216,187
2013,12,nan,62804,67747,29288,1214
2013,12,nan,92886,56154,42253,2321
2013,12,nan,6059,4528,1847,131
2013,12,nan,350797,122343,145132,3197
2013,12,nan,445175,44642,59221,16897
2013,12,nan,11009,15207,5677,194
2013,12,nan,25155,25562,12562,446
2013,12,nan,6775,4573,1660,106
2013,12,nan,9994,11004,4318,236
2013,12,nan,31451,38674,17265,326
2013,12,nan,26250,20893,10124,584
2013,12,nan,15044,14670,6455,347
2013,12,nan,2050325,948064,646115,36277
2022,10,ALLEGANY,11865,22959,8492,385
2022,10,ANNE ARUNDEL,175690,131021,98842,3009
2022,10,BALTIMORE CITY,305086,28327,57220,4010
2022,10,BALTIMORE CO.,311876,138402,109064,5979
2022,10,CALVERT,24044,28148,15555,559
2022,10,CAROLINE,6300,10628,4559,164
2022,10,CARROLL,33944,64455,28925,1043
2022,10,CECIL,20856,32323,16742,686
2022,10,CHARLES,74993,23478,22288,869
2022,10,DORCHESTER,9654,9031,3821,191
2022,10,FREDERICK,77638,68972,49321,1094
2022,10,GARRETT,3737,13744,2851,159
2022,10,HARFORD,65767,80824,41852,1657
2022,10,HOWARD,122461,49378,57650,2003
2022,10,KENT,5897,5266,2605,111
2022,10,MONTGOMERY,415004,98374,161477,5564
2022,10,PR. GEORGE'S,465553,37938,86827,10819
2022,10,QUEEN ANNE'S,11205,19786,8113,302
2022,10,ST. MARY'S,25689,32081,17096,659
2022,10,SOMERSET,5622,6058,2327,112
2022,10,TALBOT,10892,11784,5716,222
2022,10,WASHINGTON,31712,44402,22426,870
2022,10,WICOMICO,26982,24132,13715,675
2022,10,WORCESTER,13954,19311,8520,461
2020,05,ALLEGANY,13023,22201,7647,666
2020,05,ANNE ARUNDEL,171119,135430,89585,4726
2020,05,BALTIMORE CITY,308226,29846,51513,4689
2020,05,BALTIMORE CO.,316049,143430,99780,8847
2020,05,CALVERT,24425,27931,14195,944
2020,05,CAROLINE,6667,9831,4131,262
2020,05,CARROLL,33406,63881,25578,1809
2020,05,CECIL,21538,30030,15135,1107
2020,05,CHARLES,71587,24617,19731,1153
2020,05,DORCHESTER,9770,8573,3293,222
2020,05,FREDERICK,70101,68360,42404,1753
2020,05,GARRETT,4045,13160,2606,241
2020,05,HARFORD,65855,79477,37737,2569
2020,05,HOWARD,116276,53751,51322,3239
2020,05,KENT,5960,4886,2274,176
2020,05,MONTGOMERY,408493,108641,149310,9293
2020,05,PR. GEORGE'S,468019,39542,76597,13595
2020,05,QUEEN ANNE'S,10888,18609,7127,475
2020,05,ST. MARY'S,26159,30246,15428,1021
2020,05,SOMERSET,5688,5563,2000,153
2020,05,TALBOT,10489,11632,5025,387
2020,05,WASHINGTON,32791,43577,20571,1487
2020,05,WICOMICO,26780,23446,12235,991
2020,05,WORCESTER,13944,17852,7497,610
2022,04,ALLEGANY,11980,22544,8278,412
2022,04,ANNE ARUNDEL,173660,129659,97874,3067
2022,04,BALTIMORE CITY,302178,28214,55672,3938
2022,04,BALTIMORE CO.,309062,137087,107189,6365
2022,04,CALVERT,23894,27263,15565,592
2022,04,CAROLINE,6363,10298,4592,174
2022,04,CARROLL,33544,63221,28447,1106
2022,04,CECIL,20804,31356,16656,717
2022,04,CHARLES,73590,23242,21724,884
2022,04,DORCHESTER,9633,8864,3729,186
2022,04,FREDERICK,75140,67509,48142,1060
2022,04,GARRETT,3764,13518,2811,165
2022,04,HARFORD,65069,79004,41173,1707
2022,04,HOWARD,120218,49104,56553,2133
2022,04,KENT,5807,5127,2592,117
2022,04,MONTGOMERY,406073,97649,159116,6102
2022,04,PR. GEORGE'S,462550,37280,84368,11269
2022,04,QUEEN ANNE'S,11019,19298,8008,321
2022,04,ST. MARY'S,25836,30861,16957,660
2022,04,SOMERSET,5568,5879,2272,117
2022,04,TALBOT,10755,11527,5679,268
2022,04,WASHINGTON,31234,43336,22060,929
2022,04,WICOMICO,26839,23588,13432,702
2022,04,WORCESTER,13852,18703,8365,501
2017,02,ALLEGANY,14361,21386,6926,314
2017,02,ANNE ARUNDEL,161452,137832,81972,1088
2017,02,BALTIMORE CITY,310721,32542,46296,1601
2017,02,BALTIMORE CO.,309968,144546,88808,4453
2017,02,CALVERT,23812,26353,12870,398
2017,02,CAROLINE,6940,9098,3681,125
2017,02,CARROLL,32482,63792,23387,838
2017,02,CECIL,22473,28287,14155,565
2017,02,CHARLES,65357,26105,17575,480
2017,02,DORCHESTER,10108,7982,2917,109
2017,02,FREDERICK,61752,67138,37428,283
2017,02,GARRETT,4386,12722,2399,145
2017,02,HARFORD,64456,77350,33704,1123
2017,02,HOWARD,104802,57286,45769,1866
2017,02,KENT,6096,4741,1999,110
2017,02,MONTGOMERY,392050,122894,146329,4902
2017,02,PR. GEORGE'S,459856,43151,65566,12090
2017,02,QUEEN ANNE'S,10889,17812,6521,182
2017,02,ST. MARY'S,26120,29936,14250,410
2017,02,SOMERSET,6018,5182,1743,75
2017,02,TALBOT,10105,11806,4815,194
2017,02,WASHINGTON,32332,42637,18802,431
2017,02,WICOMICO,26604,22795,10582,433
2017,02,WORCESTER,14426,16523,6949,307
2018,06,ALLEGANY,13760,21461,7220,291
2018,06,ANNE ARUNDEL,161590,135229,83878,1259
2018,06,BALTIMORE CITY,303597,30791,46495,1710
2018,06,BALTIMORE CO.,308555,142892,91859,4492
2018,06,CALVERT,23553,27200,13368,379
2018,06,CAROLINE,6797,9328,3849,115
2018,06,CARROLL,32259,63498,24250,824
2018,06,CECIL,21412,28063,14257,549
2018,06,CHARLES,67516,25034,18250,500
2018,06,DORCHESTER,9945,8160,3030,102
2018,06,FREDERICK,63249,66773,38970,337
2018,06,GARRETT,4235,12803,2485,130
2018,06,HARFORD,64385,77616,35077,1116
2018,06,HOWARD,106769,55845,47965,1816
2018,06,KENT,6024,4738,2058,103
2018,06,MONTGOMERY,383799,113992,142811,4702
2018,06,PR. GEORGE'S,453334,40739,67722,11531
2018,06,QUEEN ANNE'S,10732,17854,6612,182
2018,06,ST. MARY'S,25685,29557,14407,405
2018,06,SOMERSET,5886,5268,1829,72
2018,06,TALBOT,10153,11626,4846,186
2018,06,WASHINGTON,32081,42528,19391,484
2018,06,WICOMICO,26507,22811,11027,432
2018,06,WORCESTER,14039,16854,6950,289
2014,05,ALLEGANY,15238,20226,6428,394
2014,05,ANNE ARUNDEL,147023,123746,74718,283
2014,05,BALTIMORE CITY,295342,30325,46313,1375
2014,05,BALTIMORE CO.,295769,130843,83015,4907
2014,05,CALVERT,23514,24048,12012,485
2014,05,CAROLINE,7165,7868,3427,144
2014,05,CARROLL,31934,59871,21560,948
2014,05,CECIL,23164,24546,13249,666
2014,05,CHARLES,58739,24438,16399,543
2014,05,DORCHESTER,10463,7311,2715,121
2014,05,FREDERICK,54385,61073,33625,176
2014,05,GARRETT,4624,12008,2311,189
2014,05,HARFORD,63198,68913,30505,1218
2014,05,HOWARD,94617,56595,43623,2294
2014,05,KENT,6072,4580,1918,126
2014,05,MONTGOMERY,355200,122349,147904,3638
2014,05,PR. GEORGE'S,444312,43636,60039,16263
2014,05,QUEEN ANNE'S,10983,15701,5906,190
2014,05,ST. MARY'S,25149,25699,12767,441
2014,05,SOMERSET,6756,4766,1718,105
2014,05,TALBOT,9973,11314,4451,226
2014,05,WASHINGTON,31772,39090,17854,326
2014,05,WICOMICO,26179,21036,10342,582
2014,05,WORCESTER,14953,14864,6545,370
2011,02,ALLEGANY,16501,19855,5418,444
2011,02,ANNE ARUNDEL,146256,122132,63366,157
2011,02,BALTIMORE CITY,291597,32227,41039,1359
2011,02,BALTIMORE CO.,283386,126556,63701,5401
2011,02,CALVERT,22752,22146,9822,507
2011,02,CAROLINE,7069,7256,2845,111
2011,02,CARROLL,32870,54339,16542,777
2011,02,CECIL,24494,22994,11472,860
2011,02,CHARLES,52069,25092,14106,580
2011,02,DORCHESTER,10164,6920,2192,145
2011,02,FREDERICK,50621,56736,26092,55
2011,02,GARRETT,4860,11194,1752,181
2011,02,HARFORD,61702,63423,22618,761
2011,02,HOWARD,86329,55229,34627,1822
2011,02,KENT,5911,4340,1517,127
2011,02,MONTGOMERY,326595,123556,124304,599
2011,02,PR. GEORGE'S,407935,46733,44582,22271
2011,02,QUEEN ANNE'S,11121,14202,4416,204
2011,02,ST. MARY'S,24738,23738,10474,518
2011,02,SOMERSET,7159,4369,1539,118
2011,02,TALBOT,10142,11044,3656,317
2011,02,WASHINGTON,31290,37059,14470,87
2011,02,WICOMICO,25535,20035,8364,671
2011,02,WORCESTER,15487,13892,5321,427
2014,04,ALLEGANY,15248,20200,6383,399
2014,04,ANNE ARUNDEL,146844,123165,74513,284
2014,04,BALTIMORE CITY,296472,30552,46354,1363
2014,04,BALTIMORE CO.,295378,130842,82788,4923
2014,04,CALVERT,23553,23950,11993,489
2014,04,CAROLINE,7246,7892,3415,142
2014,04,CARROLL,32673,58775,21774,956
2014,04,CECIL,23230,24344,13216,678
2014,04,CHARLES,58272,24640,16438,547
2014,04,DORCHESTER,10503,7286,2718,123
2014,04,FREDERICK,54406,60680,33630,165
2014,04,GARRETT,4665,11937,2298,185
2014,04,HARFORD,63160,68698,30367,1211
2014,04,HOWARD,94356,56671,43569,2304
2014,04,KENT,6098,4578,1916,129
2014,04,MONTGOMERY,353942,122552,147703,3589
2014,04,PR. GEORGE'S,443718,43684,59803,16321
2014,04,QUEEN ANNE'S,11042,15532,5935,189
2014,04,ST. MARY'S,25152,25611,12732,442
2014,04,SOMERSET,6802,4708,1713,106
2014,04,TALBOT,10043,11186,4463,233
2014,04,WASHINGTON,31729,39038,17785,328
2014,04,WICOMICO,26179,20998,10310,590
2014,04,WORCESTER,14967,14801,6519,368
2019,02,ALLEGANY,13386,21806,0,743
2019,02,ANNE ARUNDEL,165568,136648,0,5285
2019,02,BALTIMORE CITY,308202,31215,0,4636
2019,02,BALTIMORE CO.,311831,143566,0,9307
2019,02,CALVERT,23798,27751,0,1010
2019,02,CAROLINE,6792,9564,0,265
2019,02,CARROLL,32524,63851,0,2025
2019,02,CECIL,21530,28904,0,1163
2019,02,CHARLES,69320,24958,0,1184
2019,02,DORCHESTER,9874,8372,0,232
2019,02,FREDERICK,65738,67631,0,2162
2019,02,GARRETT,4113,12936,0,281
2019,02,HARFORD,64853,78739,0,2908
2019,02,HOWARD,110296,55553,0,3606
2019,02,KENT,6030,4840,0,218
2019,02,MONTGOMERY,396918,113201,0,9998
2019,02,PR. GEORGE'S,464575,40700,0,14060
2019,02,QUEEN ANNE'S,10776,18248,0,527
2019,02,ST. MARY'S,25631,29849,0,1120
2019,02,SOMERSET,5855,5411,0,159
2019,02,TALBOT,10329,11646,0,420
2019,02,WASHINGTON,32394,43020,0,1602
2019,02,WICOMICO,26586,23139,0,988
2019,02,WORCESTER,14060,17356,0,653
2008,10,ALLEGANY,16936,19642,4849,498
2008,10,ANNE ARUNDEL,146761,121113,58606,97
2008,10,BALTIMORE CITY,293573,32585,37921,1403
2008,10,BALTIMORE CO.,298781,131875,61745,6233
2008,10,CALVERT,23263,22220,9157,568
2008,10,CAROLINE,7493,7093,2747,94
2008,10,CARROLL,34598,54138,15815,28
2008,10,CECIL,26190,23878,11306,824
2008,10,CHARLES,48257,25626,12546,627
2008,10,DORCHESTER,10250,6770,2060,172
2008,10,FREDERICK,51643,56885,24543,48
2008,10,GARRETT,5132,11115,1562,207
2008,10,HARFORD,64714,62374,20833,707
2008,10,HOWARD,84788,55268,31481,1955
2008,10,KENT,6422,4476,1635,129
2008,10,MONTGOMERY,315089,124543,109726,2671
2008,10,PR. GEORGE'S,385852,46923,35477,27000
2008,10,QUEEN ANNE'S,11316,13685,3885,231
2008,10,ST. MARY'S,24898,22455,9416,595
2008,10,SOMERSET,7413,4061,1445,104
2008,10,TALBOT,10118,10801,3301,307
2008,10,WASHINGTON,32884,37672,12990,999
2008,10,WICOMICO,24928,19389,7663,603
2008,10,WORCESTER,15524,13211,4945,487
2009,03,ALLEGANY,17136,19762,4954,488
2009,03,ANNE ARUNDEL,148440,121953,59329,96
2009,03,BALTIMORE CITY,296229,32447,38287,1406
2009,03,BALTIMORE CO.,292791,128245,59652,5977
2009,03,CALVERT,22776,21385,8893,544
2009,03,CAROLINE,7575,7108,2788,93
2009,03,CARROLL,33958,52930,15478,30
2009,03,CECIL,24486,22260,10502,800
2009,03,CHARLES,47354,24457,12032,581
2009,03,DORCHESTER,10273,6767,1992,160
2009,03,FREDERICK,51738,56649,24561,43
2009,03,GARRETT,5039,10875,1544,205
2009,03,HARFORD,63678,61543,20349,676
2009,03,HOWARD,83751,54051,30552,1914
2009,03,KENT,6259,4322,1498,128
2009,03,MONTGOMERY,317217,124026,109263,2595
2009,03,PR. GEORGE'S,395178,46914,36439,26706
2009,03,QUEEN ANNE'S,11449,13872,4015,233
2009,03,ST. MARY'S,25233,22790,9659,592
2009,03,SOMERSET,7332,4014,1387,106
2009,03,TALBOT,10186,10852,3356,319
2009,03,WASHINGTON,32511,36799,12754,962
2009,03,WICOMICO,25231,19373,7444,589
2009,03,WORCESTER,15338,13059,4701,461
2019,12,ALLEGANY,13088,21871,0,682
2019,12,ANNE ARUNDEL,167106,135108,0,4685
2019,12,BALTIMORE CITY,304013,30059,0,4483
2019,12,BALTIMORE CO.,313036,143102,0,8808
2019,12,CALVERT,23918,27636,0,929
2019,12,CAROLINE,6651,9693,0,257
2019,12,CARROLL,32749,63744,0,1821
2019,12,CECIL,21356,29248,0,1127
2019,12,CHARLES,70178,24381,0,1107
2019,12,DORCHESTER,9792,8445,0,221
2019,12,FREDERICK,67671,67686,0,1758
2019,12,GARRETT,4026,13031,0,256
2019,12,HARFORD,64723,78819,0,2575
2019,12,HOWARD,112936,54068,0,3263
2019,12,KENT,5970,4854,0,185
2019,12,MONTGOMERY,398125,109275,0,9361
2019,12,PR. GEORGE'S,463681,39521,0,13475
2019,12,QUEEN ANNE'S,10763,18398,0,482
2019,12,ST. MARY'S,25568,29815,0,1015
2019,12,SOMERSET,5758,5492,0,154
2019,12,TALBOT,10349,11578,0,386
2019,12,WASHINGTON,32214,42974,0,1477
2019,12,WICOMICO,26480,23289,0,956
2019,12,WORCESTER,13866,17548,0,600
2019,05,ALLEGANY,13268,21853,7395,711
2019,05,ANNE ARUNDEL,165087,135646,87037,4795
2019,05,BALTIMORE CITY,304669,30601,50612,4419
2019,05,BALTIMORE CO.,311814,143417,96595,8957
2019,05,CALVERT,23808,27824,13852,980
2019,05,CAROLINE,6729,9594,3987,252
2019,05,CARROLL,32475,63832,24891,1889
2019,05,CECIL,21422,28954,14664,1152
2019,05,CHARLES,69317,24739,18898,1138
2019,05,DORCHESTER,9804,8394,3151,222
2019,05,FREDERICK,66147,67613,40851,1972
2019,05,GARRETT,4058,12947,2566,266
2019,05,HARFORD,64341,78666,36611,2695
2019,05,HOWARD,110460,54952,50309,3357
2019,05,KENT,6011,4835,2188,198
2019,05,MONTGOMERY,393710,111222,145559,9730
2019,05,PR. GEORGE'S,462061,40033,72557,13669
2019,05,QUEEN ANNE'S,10720,18280,6858,495
2019,05,ST. MARY'S,25449,29659,14847,1031
2019,05,SOMERSET,5811,5432,1911,159
2019,05,TALBOT,10294,11630,4968,396
2019,05,WASHINGTON,32083,42841,19668,1531
2019,05,WICOMICO,26371,23154,11737,952
2019,05,WORCESTER,13900,17364,7177,609
2014,12,nan,15136,20408,6675,376
2014,12,nan,147418,125435,76751,346
2014,12,nan,293924,30383,46487,1375
2014,12,nan,299635,133151,85718,4843
2014,12,nan,22810,23719,11863,449
2014,12,nan,6847,7820,3369,144
2014,12,nan,31282,59950,21759,873
2014,12,nan,22354,24426,13563,652
2014,12,nan,59316,24531,16586,537
2014,12,nan,10128,7235,2651,117
2014,12,nan,54528,61643,34466,195
2014,12,nan,4614,12143,2407,188
2014,12,nan,63054,70102,31439,1221
2014,12,nan,93861,55703,43824,2141
2014,12,nan,5968,4540,1930,127
2014,12,nan,359372,122243,150266,3930
2014,12,nan,428272,41552,59349,14441
2014,12,nan,11064,16204,6157,201
2014,12,nan,25283,26269,13111,450
2014,12,nan,6360,4780,1691,95
2014,12,nan,9654,11231,4529,216
2014,12,nan,31884,39364,18213,342
2014,12,nan,25018,20630,10077,516
2014,12,nan,14450,14649,6463,356
2014,12,nan,2042232,958111,669344,34131
2008,02,ALLEGANY,16544,19286,4399,458
2008,02,ANNE ARUNDEL,132738,115593,53998,134
2008,02,BALTIMORE CITY,267286,32148,35426,1251
2008,02,BALTIMORE CO.,274151,126318,55037,5922
2008,02,CALVERT,21244,21106,8307,544
2008,02,CAROLINE,6904,6639,2407,153
2008,02,CARROLL,32983,52010,14316,30
2008,02,CECIL,23207,21455,9518,791
2008,02,CHARLES,41098,24730,11181,897
2008,02,DORCHESTER,9432,6541,1825,178
2008,02,FREDERICK,46316,54802,22182,54
2008,02,GARRETT,4924,10769,1380,200
2008,02,HARFORD,60257,59333,18450,504
2008,02,HOWARD,75889,52935,28711,1772
2008,02,KENT,6022,4330,1459,131
2008,02,MONTGOMERY,277212,120628,105443,1928
2008,02,PR. GEORGE'S,335033,46965,30210,30899
2008,02,QUEEN ANNE'S,10957,13422,3601,226
2008,02,ST. MARY'S,22555,20851,8343,580
2008,02,SOMERSET,7022,3983,1325,110
2008,02,TALBOT,10196,11320,3448,327
2008,02,WASHINGTON,30554,36222,11726,1021
2008,02,WICOMICO,23239,19006,7113,604
2008,02,WORCESTER,15246,13000,4509,459
2024,01,ALLEGANY,11367,22907,8886,568
2024,01,ANNE ARUNDEL,174068,129158,103905,4276
2024,01,BALTIMORE CITY,296532,28113,61252,5853
